review_id,sentence_num,username,date,rating,source,sentence,sentiment,confidence,prob_negative,prob_neutral,prob_positive,sentiment_std,rating_numeric
0,1,IAmRalphTrani,2024-01-01 00:00:00.000,60.0,imdb,"Great story, Cheap Jumpscares: The story was alright, it had a little bit of humour, a little bit of twist, but I wished the story showed a little bit of a long prologue before the scary parts started",positive,0.9967871904373169,0.003196388715878129,1.636844353924971e-05,0.9967871904373169,positive,60.0
0,2,IAmRalphTrani,2024-01-01 00:00:00.000,60.0,imdb,"It's like every filipino horror film, always start with a jumpscare or a suspense already, this makes every scare in the movie expected",positive,0.9736186861991882,0.026347599923610687,3.372763967490755e-05,0.9736186861991882,positive,60.0
0,3,IAmRalphTrani,2024-01-01 00:00:00.000,60.0,imdb,The cinematic camera movements we're pretty good especially when the mother and the old century priest started dancing each other,positive,0.9924739003181458,0.00751474080607295,1.1387556696718093e-05,0.9924739003181458,positive,60.0
0,4,IAmRalphTrani,2024-01-01 00:00:00.000,60.0,imdb,"Some of the dialogues weren't fit for the scene, but that dosen't mean the whole story is bad",negative,0.8877114653587341,0.8877114653587341,6.684043182758614e-05,0.11222165822982788,negative,60.0
0,5,IAmRalphTrani,2024-01-01 00:00:00.000,60.0,imdb,The movie will be still counted for being a horror but do not expect good scares,positive,0.8372809886932373,0.1626201570034027,9.880315337795764e-05,0.8372809886932373,positive,60.0
1,1,redemptions_love,2024-07-09 00:00:00.000,70.0,imdb,Interesting plot,positive,0.9609144330024719,0.03906514495611191,2.0373337974888273e-05,0.9609144330024719,positive,70.0
1,2,redemptions_love,2024-07-09 00:00:00.000,70.0,imdb,: There are pros and cons to this film,positive,0.6775662899017334,0.32239291071891785,4.077074117958546e-05,0.6775662899017334,positive,70.0
1,3,redemptions_love,2024-07-09 00:00:00.000,70.0,imdb,"It did remind me of a Made for Television Movie, and horror elements did come across rather B Grade",negative,0.8927770256996155,0.8927770256996155,6.243509415071458e-05,0.10716051608324051,negative,70.0
1,4,redemptions_love,2024-07-09 00:00:00.000,70.0,imdb,Because of the latter this film may not be for everyone,negative,0.7710409164428711,0.7710409164428711,6.957641016924754e-05,0.2288895845413208,negative,70.0
1,5,redemptions_love,2024-07-09 00:00:00.000,70.0,imdb,Certainly elements of it could be improved upon,positive,0.930310845375061,0.06964314728975296,4.6076213038759306e-05,0.930310845375061,positive,70.0
1,6,redemptions_love,2024-07-09 00:00:00.000,70.0,imdb,"In terms of horror, I personally find B Grade Slashers and special effects to be rather campy and fun",positive,0.8865787982940674,0.11330153793096542,0.00011963465658482164,0.8865787982940674,positive,70.0
1,7,redemptions_love,2024-07-09 00:00:00.000,70.0,imdb,So this didn't bother me at all,positive,0.8996529579162598,0.10030021518468857,4.688595072366297e-05,0.8996529579162598,positive,70.0
1,8,redemptions_love,2024-07-09 00:00:00.000,70.0,imdb,"The reason I watched this film all the way through was 100% due to the plot to the film, I found it very interesting and well done",positive,0.9980510473251343,0.0018873254302889109,6.160969496704638e-05,0.9980510473251343,positive,70.0
1,9,redemptions_love,2024-07-09 00:00:00.000,70.0,imdb,"This isn't a perfect movie, but if you like a good story then I do recommend it",positive,0.9913111925125122,0.00866435095667839,2.443378616590053e-05,0.9913111925125122,positive,70.0
1,10,redemptions_love,2024-07-09 00:00:00.000,70.0,imdb,I thought it was very intriguing,positive,0.99565190076828,0.004296404309570789,5.177164348424412e-05,0.99565190076828,positive,70.0
1,11,redemptions_love,2024-07-09 00:00:00.000,70.0,imdb,"I won't leave any spoilers, all I will say is that right at the end the plot caught me by surprise, which rarely happens when I watch movies",positive,0.8015506863594055,0.19839565455913544,5.35849503648933e-05,0.8015506863594055,positive,70.0
1,12,redemptions_love,2024-07-09 00:00:00.000,70.0,imdb,"I found the Character Development, especially towards the end of the film to be executed nicely",positive,0.9921877384185791,0.00778899947181344,2.3282902475330047e-05,0.9921877384185791,positive,70.0
1,13,redemptions_love,2024-07-09 00:00:00.000,70.0,imdb,Two particular characters were very thought provoking,positive,0.9905588626861572,0.009419048205018044,2.2122347218100913e-05,0.9905588626861572,positive,70.0
1,14,redemptions_love,2024-07-09 00:00:00.000,70.0,imdb,"Anywho, ultimately I recommend this movie for the story, and if you find horror elements that are more on the B Grade side to be fun",positive,0.9964274764060974,0.003545894753187895,2.665340798557736e-05,0.9964274764060974,positive,70.0
1,15,redemptions_love,2024-07-09 00:00:00.000,70.0,imdb,"Lastly, I found the switching of time periods to not be confusing in this film at all",positive,0.9867335557937622,0.01323827262967825,2.815829066094011e-05,0.9867335557937622,positive,70.0
1,16,redemptions_love,2024-07-09 00:00:00.000,70.0,imdb,"It worked smoothly in my opinion, it's actually one of the things I enjoyed the very most",positive,0.9981127977371216,0.0018257682677358389,6.139116158010438e-05,0.9981127977371216,positive,70.0
2,1,phristocardiel,2023-12-29 00:00:00.000,50.0,imdb,It's ok: A few jump scares here and there,positive,0.9772258996963501,0.022760091349482536,1.396655625285348e-05,0.9772258996963501,positive,50.0
2,2,phristocardiel,2023-12-29 00:00:00.000,50.0,imdb,Movies' first half was well written,positive,0.9911989569664001,0.008785363286733627,1.5708490536781028e-05,0.9911989569664001,positive,50.0
2,3,phristocardiel,2023-12-29 00:00:00.000,50.0,imdb,Script had humor and energy during the first half,positive,0.9600389003753662,0.03992655128240585,3.459555591689423e-05,0.9600389003753662,positive,50.0
2,4,phristocardiel,2023-12-29 00:00:00.000,50.0,imdb,"The 2nd half, though, felt like it was originally written in English and then translated to Tagalog",positive,0.6828468441963196,0.31711137294769287,4.182546763331629e-05,0.6828468441963196,positive,50.0
2,5,phristocardiel,2023-12-29 00:00:00.000,50.0,imdb,Dialogue felt off sometimes and I wish the attitude of the first half carried on throughout the movie,positive,0.8733832836151123,0.12658771872520447,2.906188092310913e-05,0.8733832836151123,positive,50.0
2,6,phristocardiel,2023-12-29 00:00:00.000,50.0,imdb,The mystery and the way things unfold will keep you hook,positive,0.9737843871116638,0.02620050124824047,1.5046787666506134e-05,0.9737843871116638,positive,50.0
2,7,phristocardiel,2023-12-29 00:00:00.000,50.0,imdb,"But once everything is out, it all goes downhill",negative,0.513672411441803,0.513672411441803,0.00010094556637341157,0.4862266480922699,negative,50.0
2,8,phristocardiel,2023-12-29 00:00:00.000,50.0,imdb,Ending is not something you have not seen or experience,positive,0.5567720532417297,0.44304031133651733,0.0001876305032055825,0.5567720532417297,positive,50.0
2,9,phristocardiel,2023-12-29 00:00:00.000,50.0,imdb,It's been done multiple times and I wish the film could've wrapped differently,positive,0.9726783037185669,0.027302056550979614,1.9698238247656263e-05,0.9726783037185669,positive,50.0
2,10,phristocardiel,2023-12-29 00:00:00.000,50.0,imdb,Horror fans might find this average,positive,0.6343877911567688,0.3653479218482971,0.0002642784093040973,0.6343877911567688,positive,50.0
3,1,ralphralf,2024-06-30 00:00:00.000,60.0,imdb,Good but there are buts,positive,0.7537105083465576,0.2462623566389084,2.7110552764497697e-05,0.7537105083465576,positive,60.0
3,2,ralphralf,2024-06-30 00:00:00.000,60.0,imdb,": ""**Mallari** is a promising film within the horror genre, offering a genuinely scary and creepy experience",positive,0.9852251410484314,0.014756103977560997,1.8797791199176572e-05,0.9852251410484314,positive,60.0
3,3,ralphralf,2024-06-30 00:00:00.000,60.0,imdb,"The atmospheric tension is palpable, and the eerie settings enhance the overall sense of dread",positive,0.9866746068000793,0.013295781798660755,2.9676013582502492e-05,0.9866746068000793,positive,60.0
3,4,ralphralf,2024-06-30 00:00:00.000,60.0,imdb,"However, despite its strong elements, the film falls short in delivering a seamless narrative",negative,0.8010023832321167,0.8010023832321167,6.956003198865801e-05,0.19892805814743042,negative,60.0
3,5,ralphralf,2024-06-30 00:00:00.000,60.0,imdb,"The storytelling feels convoluted at times, which detracts from the otherwise engaging experience",negative,0.807870090007782,0.807870090007782,7.34264831407927e-05,0.1920565366744995,negative,60.0
