review_id,sentence_num,username,date,rating,source,sentence,sentiment,confidence,prob_negative,prob_neutral,prob_positive,sentiment_std,rating_numeric
1,12,spasek,2021-04-13 00:00:00.000,70.0,imdb,"Of course, it's not all bad",negative,0.5368534326553345,0.5368534326553345,0.0001179208557005,0.4630286395549774,negative,70.0
1,28,spasek,2021-04-13 00:00:00.000,70.0,imdb,"As soon as you try to hold onto it, love ceases to be love",negative,0.5932867527008057,0.5932867527008057,5.3012096032034606e-05,0.406660258769989,negative,70.0
1,29,spasek,2021-04-13 00:00:00.000,70.0,imdb,"Filmed in Hong Kong, we're giving a stark and not-so-pleasing depiction of life for many immigrants struggling to survive",negative,0.5981905460357666,0.5981905460357666,0.0001067775956471,0.4017027020454407,negative,70.0
1,31,spasek,2021-04-13 00:00:00.000,70.0,imdb,Some can't,negative,0.8723663687705994,0.8723663687705994,0.0002246447838842,0.1274089515209198,negative,70.0
1,33,spasek,2021-04-13 00:00:00.000,70.0,imdb,"Of course, the world, and even your own family will throw every reason at you to NOT pursue your dreams",negative,0.8691890835762024,0.8691890835762024,0.0001111491219489,0.1306997239589691,negative,70.0
1,34,spasek,2021-04-13 00:00:00.000,70.0,imdb,"If you give in, you have no one to blame but yourself",negative,0.6221268773078918,0.6221268773078918,0.0001008550825645,0.3777722418308258,negative,70.0
1,37,spasek,2021-04-13 00:00:00.000,70.0,imdb,"And because of this, the film loses a bit of its heart and depth",negative,0.8579601049423218,0.8579601049423218,0.0001081254231394,0.1419317424297332,negative,70.0
1,40,spasek,2021-04-13 00:00:00.000,70.0,imdb,Can you imagine the lack of depth in a film like Titanic if Jack and Rose only held hands and never shared a kiss,negative,0.5006296038627625,0.5006296038627625,0.0001078861823771,0.4992624223232269,negative,70.0
2,3,paul_m_haakonsen,2021-01-21 00:00:00.000,70.0,imdb,"Initially I thought it was a Chinese movie, but upon seeing the names of the cast, I looked on IMDb and saw that it was a Tagalog (Philippines) movie and not a Cantonese (Hong Kong) movie",negative,0.5574812293052673,0.5574812293052673,6.62840175209567e-05,0.44245246052742,negative,70.0
3,11,richarddillomes,2020-03-22 00:00:00.000,70.0,imdb,There were exchanges that fell flat because either a) it was poorly-written or b) both did not have the capacity to deliver them with the emotions needed,negative,0.9589146971702576,0.9589146971702576,4.47266866103746e-05,0.0410405620932579,negative,70.0
4,3,alvintalavera,2019-07-31 00:00:00.000,100.0,imdb,"It is not like any other of those Filipino rom-com, and drama movies you've seen before",negative,0.6832923889160156,0.6832923889160156,0.000161551462952,0.316546082496643,negative,100.0
7,1,Honest_Reviewer32,2019-08-10 00:00:00.000,,imdb,WASTE OF TIME AND MONEY,negative,0.8832014799118042,0.8832014799118042,0.0001616719237063,0.1166368052363395,negative,
7,2,Honest_Reviewer32,2019-08-10 00:00:00.000,,imdb,": I was excited to watch the film due to the hype and some of my friends posting about it on social media however, I was very disappointed after watching the film as the acting from the lead actors including supporting cast appeared quite scripted and very awkward",negative,0.9247788786888124,0.9247788786888124,5.0017839384963736e-05,0.0751710385084152,negative,
7,4,Honest_Reviewer32,2019-08-10 00:00:00.000,,imdb,The story was predictable and recycled from previous films,negative,0.9090609550476074,0.9090609550476074,6.780745752621442e-05,0.0908711999654769,negative,
7,5,Honest_Reviewer32,2019-08-10 00:00:00.000,,imdb,Only thing I appreciate was the cinematography and soundtrack,negative,0.57045578956604,0.57045578956604,3.966805525124073e-05,0.4295045435428619,negative,
10,5,50fiftillidideeBrain,2024-05-01 00:00:00.000,70.0,imdb,Once you stop you'll starve,negative,0.8196210861206055,0.8196210861206055,0.0001340643211733,0.1802448779344558,negative,70.0
10,8,50fiftillidideeBrain,2024-05-01 00:00:00.000,70.0,imdb,"Therefore, when Joy loses her job because her employers can no longer pay her, she takes an illegal waitressing job",negative,0.6162945628166199,0.6162945628166199,0.0001853004359873,0.3835201561450958,negative,70.0
10,15,50fiftillidideeBrain,2024-05-01 00:00:00.000,70.0,imdb,The Filipino community in Hong Kong is small,negative,0.5476136803627014,0.5476136803627014,9.522757318336517e-05,0.4522910118103027,negative,70.0
10,26,50fiftillidideeBrain,2024-05-01 00:00:00.000,70.0,imdb,The problem is that she's leaving,negative,0.8500505089759827,0.8500505089759827,6.857074913568795e-05,0.149880900979042,negative,70.0
10,27,50fiftillidideeBrain,2024-05-01 00:00:00.000,70.0,imdb,She's definitely leaving,negative,0.8427832722663879,0.8427832722663879,0.0001670645433478,0.1570496559143066,negative,70.0
10,28,50fiftillidideeBrain,2024-05-01 00:00:00.000,70.0,imdb,She has a nursing degree that she can't use in Hong Kong,negative,0.8835846781730652,0.8835846781730652,7.305221515707672e-05,0.1163422018289566,negative,70.0
10,30,50fiftillidideeBrain,2024-05-01 00:00:00.000,70.0,imdb,"That's her dream, and nthing's going to change her mind",negative,0.5335730910301208,0.5335730910301208,9.07515423023142e-05,0.4663361012935638,negative,70.0
10,44,50fiftillidideeBrain,2024-05-01 00:00:00.000,70.0,imdb,She will not be swayed,negative,0.5740780234336853,0.5740780234336853,0.0001773912663338,0.4257445633411407,negative,70.0
